"id","infrastructure_type","infrastructure_class","status","railway_service","railway_usage","country_relation","distance_to_country_m","province_codes","province_assignment_method","source_url","decision","reason"
"osm-way-1024266468","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"56","polygon_intersection","https://www.openstreetmap.org/way/1024266468","included","intersects_generalized_vietnam_boundary"
"osm-way-1024266469","expressway","trunk","unknown",NA,NA,"intersects_generalized_boundary",0,"56","polygon_intersection","https://www.openstreetmap.org/way/1024266469","included","intersects_generalized_vietnam_boundary"
"osm-way-1024266470","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"56","polygon_intersection","https://www.openstreetmap.org/way/1024266470","included","intersects_generalized_vietnam_boundary"
"osm-way-1024530591","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"22","polygon_intersection","https://www.openstreetmap.org/way/1024530591","included","intersects_generalized_vietnam_boundary"
"osm-way-1024530593","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"22","polygon_intersection","https://www.openstreetmap.org/way/1024530593","included","intersects_generalized_vietnam_boundary"
"osm-way-1024530595","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"22","polygon_intersection","https://www.openstreetmap.org/way/1024530595","included","intersects_generalized_vietnam_boundary"
"osm-way-1024530597","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"22","polygon_intersection","https://www.openstreetmap.org/way/1024530597","included","intersects_generalized_vietnam_boundary"
"osm-way-1024530611","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"22","polygon_intersection","https://www.openstreetmap.org/way/1024530611","included","intersects_generalized_vietnam_boundary"
"osm-way-1024530612","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"22","polygon_intersection","https://www.openstreetmap.org/way/1024530612","included","intersects_generalized_vietnam_boundary"
"osm-way-1024530613","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"22","polygon_intersection","https://www.openstreetmap.org/way/1024530613","included","intersects_generalized_vietnam_boundary"
"osm-way-1024530614","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"22","polygon_intersection","https://www.openstreetmap.org/way/1024530614","included","intersects_generalized_vietnam_boundary"
"osm-way-1024530617","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"22","polygon_intersection","https://www.openstreetmap.org/way/1024530617","included","intersects_generalized_vietnam_boundary"
"osm-way-1024530618","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"22","polygon_intersection","https://www.openstreetmap.org/way/1024530618","included","intersects_generalized_vietnam_boundary"
"osm-way-1024530619","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"22","polygon_intersection","https://www.openstreetmap.org/way/1024530619","included","intersects_generalized_vietnam_boundary"
"osm-way-1024530620","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"22","polygon_intersection","https://www.openstreetmap.org/way/1024530620","included","intersects_generalized_vietnam_boundary"
"osm-way-1024745143","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"37","polygon_intersection","https://www.openstreetmap.org/way/1024745143","included","intersects_generalized_vietnam_boundary"
"osm-way-1024745144","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"37","polygon_intersection","https://www.openstreetmap.org/way/1024745144","included","intersects_generalized_vietnam_boundary"
"osm-way-1024745145","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"37","polygon_intersection","https://www.openstreetmap.org/way/1024745145","included","intersects_generalized_vietnam_boundary"
"osm-way-1024745146","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"37","polygon_intersection","https://www.openstreetmap.org/way/1024745146","included","intersects_generalized_vietnam_boundary"
"osm-way-1024745150","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"37","polygon_intersection","https://www.openstreetmap.org/way/1024745150","included","intersects_generalized_vietnam_boundary"
"osm-way-1024745152","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"37","polygon_intersection","https://www.openstreetmap.org/way/1024745152","included","intersects_generalized_vietnam_boundary"
"osm-way-1024745155","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"37","polygon_intersection","https://www.openstreetmap.org/way/1024745155","included","intersects_generalized_vietnam_boundary"
"osm-way-1024745157","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"37","polygon_intersection","https://www.openstreetmap.org/way/1024745157","included","intersects_generalized_vietnam_boundary"
"osm-way-1024745166","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"37","polygon_intersection","https://www.openstreetmap.org/way/1024745166","included","intersects_generalized_vietnam_boundary"
"osm-way-1024745167","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"37","polygon_intersection","https://www.openstreetmap.org/way/1024745167","included","intersects_generalized_vietnam_boundary"
"osm-way-1024745168","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"37","polygon_intersection","https://www.openstreetmap.org/way/1024745168","included","intersects_generalized_vietnam_boundary"
"osm-way-1024745169","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"37","polygon_intersection","https://www.openstreetmap.org/way/1024745169","included","intersects_generalized_vietnam_boundary"
"osm-way-1029702521","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029702521","included","intersects_generalized_vietnam_boundary"
"osm-way-1029702522","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029702522","included","intersects_generalized_vietnam_boundary"
"osm-way-1029702523","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029702523","included","intersects_generalized_vietnam_boundary"
"osm-way-1029702530","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029702530","included","intersects_generalized_vietnam_boundary"
"osm-way-1029702531","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029702531","included","intersects_generalized_vietnam_boundary"
"osm-way-1029702532","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029702532","included","intersects_generalized_vietnam_boundary"
"osm-way-1029702535","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"37|38","polygon_intersection","https://www.openstreetmap.org/way/1029702535","included","intersects_generalized_vietnam_boundary"
"osm-way-1029702536","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"37|38","polygon_intersection","https://www.openstreetmap.org/way/1029702536","included","intersects_generalized_vietnam_boundary"
"osm-way-1029704416","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029704416","included","intersects_generalized_vietnam_boundary"
"osm-way-1029704417","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029704417","included","intersects_generalized_vietnam_boundary"
"osm-way-1029704418","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029704418","included","intersects_generalized_vietnam_boundary"
"osm-way-1029704419","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029704419","included","intersects_generalized_vietnam_boundary"
"osm-way-1029704422","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029704422","included","intersects_generalized_vietnam_boundary"
"osm-way-1029704423","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029704423","included","intersects_generalized_vietnam_boundary"
"osm-way-1029704424","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029704424","included","intersects_generalized_vietnam_boundary"
"osm-way-1029704425","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029704425","included","intersects_generalized_vietnam_boundary"
"osm-way-1029704426","expressway","trunk","unknown",NA,NA,"intersects_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029704426","included","intersects_generalized_vietnam_boundary"
"osm-way-1029704427","expressway","trunk","unknown",NA,NA,"intersects_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029704427","included","intersects_generalized_vietnam_boundary"
"osm-way-1029704438","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029704438","included","intersects_generalized_vietnam_boundary"
"osm-way-1029704440","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029704440","included","intersects_generalized_vietnam_boundary"
"osm-way-1029704442","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029704442","included","intersects_generalized_vietnam_boundary"
"osm-way-1029704446","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029704446","included","intersects_generalized_vietnam_boundary"
"osm-way-1029704447","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029704447","included","intersects_generalized_vietnam_boundary"
"osm-way-1029704448","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029704448","included","intersects_generalized_vietnam_boundary"
"osm-way-1029970276","expressway","trunk","unknown",NA,NA,"intersects_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029970276","included","intersects_generalized_vietnam_boundary"
"osm-way-1029970277","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029970277","included","intersects_generalized_vietnam_boundary"
"osm-way-1029970283","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029970283","included","intersects_generalized_vietnam_boundary"
"osm-way-1029970284","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029970284","included","intersects_generalized_vietnam_boundary"
"osm-way-1029970294","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029970294","included","intersects_generalized_vietnam_boundary"
"osm-way-1029970295","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029970295","included","intersects_generalized_vietnam_boundary"
"osm-way-1029970296","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029970296","included","intersects_generalized_vietnam_boundary"
"osm-way-1029970297","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1029970297","included","intersects_generalized_vietnam_boundary"
"osm-way-1029977618","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"40","polygon_intersection","https://www.openstreetmap.org/way/1029977618","included","intersects_generalized_vietnam_boundary"
"osm-way-1029977619","expressway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"40","polygon_intersection","https://www.openstreetmap.org/way/1029977619","included","intersects_generalized_vietnam_boundary"
