"source_record_id","name_vi","category","province_code","source","source_url","retrieved_on","location_text","reported_longitude","reported_latitude","key","province_source_url","province_match_method","map_id","match_method","coordinate_available","legal_status","review_status","candidate_map_ids","candidate_match_method","latitude","longitude","coordinate_source_url","reported_coordinate_check"
"kcn-kkt-kcn-hau-nghia","KCN Hậu Nghĩa","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-hau-nghia","2026-09-10","Xã Hậu Nghĩa",,,"hau nghia","https://kcn-kkt.com/kcn/kcn-hau-nghia","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-hiep-hoa","KCN Hiệp Hòa","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-hiep-hoa","2026-09-10","Xã Hiệp Hòa",,,"hiep hoa","https://kcn-kkt.com/kcn/kcn-hiep-hoa","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-hiep-thanh","KCN Hiệp Thạnh","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-hiep-thanh","2026-09-10","Huyện Gò Dầu",,,"hiep thanh","https://kcn-kkt.com/kcn/kcn-hiep-thanh","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-hoa-binh-mo-rong","KCN Hòa Bình mở rộng","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-hoa-binh-mo-rong","2026-09-10","Huyện Thủ Thừa",,,"hoa binh mo rong","https://kcn-kkt.com/kcn/kcn-hoa-binh-mo-rong","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-hoang-loc","KCN Hoàng Lộc","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-hoang-loc","2026-09-10","Huyện Độc Hoà",,,"hoang loc","https://kcn-kkt.com/kcn/kcn-hoang-loc","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-hung-thuan","KCN Hưng Thuận","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-hung-thuan","2026-09-10","Xã Hưng Thuận, thị xã Trảng Bàng",,,"hung thuan","https://kcn-kkt.com/kcn/kcn-hung-thuan","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-long-hau","KCN Long Hậu","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-long-hau","2026-09-10","Huyện Cần Giuộc",,,"long hau","https://kcn-kkt.com/kcn/kcn-long-hau","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-long-hau-tan-tap","KCN Long Hậu - Tân Tập","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-long-hau-tan-tap","2026-09-10","Huyện Cần Giuộc",,,"long hau tan tap","https://kcn-kkt.com/kcn/kcn-long-hau-tan-tap","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-long-hau-tan-tap-tay-ninh","KCN Long Hậu - Tân Tập","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-long-hau-tan-tap-tay-ninh","2026-09-10","Huyện Cần Giuộc",,,"long hau tan tap","https://kcn-kkt.com/kcn/kcn-long-hau-tan-tap-tay-ninh","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-long-hau-3-giai-doan-1","KCN Long Hậu 3 giai đoạn 1","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-long-hau-3-giai-doan-1","2026-09-10","Huyện Cần Giuộc",,,"long hau 3 giai doan 1","https://kcn-kkt.com/kcn/kcn-long-hau-3-giai-doan-1","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-long-hau-giai-doan-2-mo-rong","KCN Long Hậu giai đoạn 2 mở rộng","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-long-hau-giai-doan-2-mo-rong","2026-09-10","Huyện Cần Giuộc",,,"long hau giai doan 2 mo rong","https://kcn-kkt.com/kcn/kcn-long-hau-giai-doan-2-mo-rong","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-loc-giang","KCN Lộc Giang","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-loc-giang","2026-09-10","Huyện Độc Hòa",,,"loc giang","https://kcn-kkt.com/kcn/kcn-loc-giang","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-luong-binh","KCN Lương Bình","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-luong-binh","2026-09-10","Huyện Bến Lức",,,"luong binh","https://kcn-kkt.com/kcn/kcn-luong-binh","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-luong-hoa-tan-hoa-tan-buu","KCN Lương Hòa - Tân Hòa - Tân Bưu","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-luong-hoa-tan-hoa-tan-buu","2026-09-10","Huyện Bến Lức",,,"luong hoa tan hoa tan buu","https://kcn-kkt.com/kcn/kcn-luong-hoa-tan-hoa-tan-buu","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-my-an","KCN Mỹ An","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-my-an","2026-09-10","Huyện Thủ Thừa",,,"my an","https://kcn-kkt.com/kcn/kcn-my-an","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-my-an-giai-doan-2","KCN Mỹ An giai đoạn 2","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-my-an-giai-doan-2","2026-09-10","Huyện Thủ Thừa",,,"my an giai doan 2","https://kcn-kkt.com/kcn/kcn-my-an-giai-doan-2","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-my-quy-dong-my-thanh-bac","KCN Mỹ Quý Đông - Mỹ Thạnh Bắc","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-my-quy-dong-my-thanh-bac","2026-09-10","Huyện Độc Huệ",,,"my quy dong my thanh bac","https://kcn-kkt.com/kcn/kcn-my-quy-dong-my-thanh-bac","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-my-quy-tay","KCN Mỹ Quý Tây","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-my-quy-tay","2026-09-10","Huyện Độc Huệ",,,"my quy tay","https://kcn-kkt.com/kcn/kcn-my-quy-tay","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-nam-tan-tap","KCN Nam Tân Tập","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-nam-tan-tap","2026-09-10","Huyện Cần Giuộc",,,"nam tan tap","https://kcn-kkt.com/kcn/kcn-nam-tan-tap","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-nhat-ninh","KCN Nhật Ninh","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-nhat-ninh","2026-09-10","Huyện Tân Trụ",,,"nhat ninh","https://kcn-kkt.com/kcn/kcn-nhat-ninh","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-nhut-ninh","KCN Nhựt Ninh","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-nhut-ninh","2026-09-10","Xã Vàm Cỏ",,,"nhut ninh","https://kcn-kkt.com/kcn/kcn-nhut-ninh","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-phu-an-thanh-giai-doan-2","KCN Phú An Thạnh giai đoạn 2","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-phu-an-thanh-giai-doan-2","2026-09-10","Huyện Bến Lức",,,"phu an thanh giai doan 2","https://kcn-kkt.com/kcn/kcn-phu-an-thanh-giai-doan-2","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-phu-ngai-tri","KCN Phủ Ngái Trị","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-phu-ngai-tri","2026-09-10","Huyện Châu Thành",,,"phu ngai tri","https://kcn-kkt.com/kcn/kcn-phu-ngai-tri","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-phuc-long","KCN Phúc Long","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-phuc-long","2026-09-10","Huyện Bến Lức",,,"phuc long","https://kcn-kkt.com/kcn/kcn-phuc-long","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-phuc-long-mo-rong","KCN Phúc Long mở rộng","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-phuc-long-mo-rong","2026-09-10","Huyện Bến Lức, Huyện Cần Dước",,,"phuc long mo rong","https://kcn-kkt.com/kcn/kcn-phuc-long-mo-rong","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-phuoc-tan-hung","KCN Phước Tân Hưng","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-phuoc-tan-hung","2026-09-10","Huyện Châu Thành",,,"phuoc tan hung","https://kcn-kkt.com/kcn/kcn-phuoc-tan-hung","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-phuoc-vinh-dong","KCN Phước Vĩnh Đông","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-phuoc-vinh-dong","2026-09-10","Huyện Cần Giuộc",,,"phuoc vinh dong","https://kcn-kkt.com/kcn/kcn-phuoc-vinh-dong","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-prodezi","KCN Prodezi","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-prodezi","2026-09-10","Huyện Bến Lức",,,"prodezi","https://kcn-kkt.com/kcn/kcn-prodezi","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-quoc-te-truong-hai","KCN Quốc tế Trường Hải","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-quoc-te-truong-hai","2026-09-10","Huyện Độc Huệ",,,"quoc te truong hai","https://kcn-kkt.com/kcn/kcn-quoc-te-truong-hai","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-sai-gon-huu-thanh","KCN Sài Gòn - Hưu Thạnh","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-sai-gon-huu-thanh","2026-09-10","Huyện Độc Hoà",,,"sai gon huu thanh","https://kcn-kkt.com/kcn/kcn-sai-gon-huu-thanh","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-suntec-giai-doan-1","KCN Suntec giai đoạn 1","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-suntec-giai-doan-1","2026-09-10","Huyện Thủ Thừa",,,"suntec giai doan 1","https://kcn-kkt.com/kcn/kcn-suntec-giai-doan-1","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-suntec-giai-doan-2","KCN Suntec giai đoạn 2","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-suntec-giai-doan-2","2026-09-10","Huyện Thủ Thừa",,,"suntec giai doan 2","https://kcn-kkt.com/kcn/kcn-suntec-giai-doan-2","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-tandoland","KCN Tandoland","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-tandoland","2026-09-10","Huyện Bến Lức",,,"tandoland","https://kcn-kkt.com/kcn/kcn-tandoland","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-tan-doc","KCN Tân Độc","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-tan-doc","2026-09-10","Huyện Độc Hòa",,,"tan doc","https://kcn-kkt.com/kcn/kcn-tan-doc","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-tan-hoa-2","KCN Tân Hòa 2","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-tan-hoa-2","2026-09-10","Xã Lương Hòa",,,"tan hoa 2","https://kcn-kkt.com/kcn/kcn-tan-hoa-2","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-tan-lan-1","KCN Tân Lân 1","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-tan-lan-1","2026-09-10","Huyện Cần Dước",,,"tan lan 1","https://kcn-kkt.com/kcn/kcn-tan-lan-1","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-tan-lan-2","KCN Tân Lân 2","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-tan-lan-2","2026-09-10","Huyện Cần Dước",,,"tan lan 2","https://kcn-kkt.com/kcn/kcn-tan-lan-2","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-tan-lan-3","KCN Tân Lân 3","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-tan-lan-3","2026-09-10","Huyện Cần Dước",,,"tan lan 3","https://kcn-kkt.com/kcn/kcn-tan-lan-3","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-tan-long-tay-ninh","KCN Tân Long","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-tan-long-tay-ninh","2026-09-10","Huyện Thủ Thừa",,,"tan long","https://kcn-kkt.com/kcn/kcn-tan-long-tay-ninh","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-tan-phuoc-tay","KCN Tân Phước Tây","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-tan-phuoc-tay","2026-09-10","Huyện Tân Trụ",,,"tan phuoc tay","https://kcn-kkt.com/kcn/kcn-tan-phuoc-tay","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-tan-tap","KCN Tân Tập","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-tan-tap","2026-09-10","Huyện Cần Giuộc",,,"tan tap","https://kcn-kkt.com/kcn/kcn-tan-tap","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-tan-tap-2","KCN Tân Tập 2","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-tan-tap-2","2026-09-10","Huyện Cần Giuộc",,,"tan tap 2","https://kcn-kkt.com/kcn/kcn-tan-tap-2","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-thanh-duc","KCN Thạnh Đức","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-thanh-duc","2026-09-10","Huyện Gò Dầu và Dương Minh Châu",,,"thanh duc","https://kcn-kkt.com/kcn/kcn-thanh-duc","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-thanh-loi-thanh-hoa","KCN Thạnh Lợi - Thạnh Hóa","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-thanh-loi-thanh-hoa","2026-09-10","Huyện Bến Lức",,,"thanh loi thanh hoa","https://kcn-kkt.com/kcn/kcn-thanh-loi-thanh-hoa","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-thanh-loi-1","KCN Thạnh Lợi 1","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-thanh-loi-1","2026-09-10","Xã Thạnh Lợi",,,"thanh loi 1","https://kcn-kkt.com/kcn/kcn-thanh-loi-1","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-thanh-loi-2","KCN Thạnh Lợi 2","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-thanh-loi-2","2026-09-10","Xã Thạnh Lợi",,,"thanh loi 2","https://kcn-kkt.com/kcn/kcn-thanh-loi-2","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-thanh-loi-3-giai-doan-1","KCN Thạnh Lợi 3 giai đoạn 1","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-thanh-loi-3-giai-doan-1","2026-09-10","Xã Thạnh Lợi",,,"thanh loi 3 giai doan 1","https://kcn-kkt.com/kcn/kcn-thanh-loi-3-giai-doan-1","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-thanh-loi-3-giai-doan-2","KCN Thạnh Lợi 3 giai đoạn 2","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-thanh-loi-3-giai-doan-2","2026-09-10","Xã Thạnh Lợi",,,"thanh loi 3 giai doan 2","https://kcn-kkt.com/kcn/kcn-thanh-loi-3-giai-doan-2","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-thanh-loi-4-giai-doan-1","KCN Thạnh Lợi 4 giai đoạn 1","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-thanh-loi-4-giai-doan-1","2026-09-10","Xã Thạnh Lợi",,,"thanh loi 4 giai doan 1","https://kcn-kkt.com/kcn/kcn-thanh-loi-4-giai-doan-1","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-thanh-loi-4-giai-doan-2","KCN Thạnh Lợi 4 giai đoạn 2","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-thanh-loi-4-giai-doan-2","2026-09-10","Xã Thạnh Lợi",,,"thanh loi 4 giai doan 2","https://kcn-kkt.com/kcn/kcn-thanh-loi-4-giai-doan-2","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-thanh-loi-5","KCN Thạnh Lợi 5","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-thanh-loi-5","2026-09-10","Xã Thạnh Lợi",,,"thanh loi 5","https://kcn-kkt.com/kcn/kcn-thanh-loi-5","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-thanh-loi-6","KCN Thạnh Lợi 6","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-thanh-loi-6","2026-09-10","Xã Thạnh Lợi",,,"thanh loi 6","https://kcn-kkt.com/kcn/kcn-thanh-loi-6","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-thanh-thanh-cong-mo-rong","KCN Thạnh Thành Công mở rộng","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-thanh-thanh-cong-mo-rong","2026-09-10","Thị xã Trảng Bàng",,,"thanh thanh cong mo rong","https://kcn-kkt.com/kcn/kcn-thanh-thanh-cong-mo-rong","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-the-ky","KCN Thế Kỷ","industrial_park","80","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-the-ky","2026-09-10","Huyện Độc Hòa",,,"the ky","https://kcn-kkt.com/kcn/kcn-the-ky","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
