"park_id","source_id","name_vi","source_url","longitude","latitude","coordinate_available","coordinate_source","coordinate_source_url","coordinate_match_method","coordinate_confidence","old_iso","old_province_code","old_province_name_vi","old_province_name_en","province_code","province_name_vi","province_name_en","source","source_page","retrieved_on"
"investvietnam-10","10","KCN Thuận Thành 3","https://investvietnam.gov.vn/vi/kcn.pd/bac-ninh---kcn-thuan-thanh-3.html",106.0569091,21.0423155,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/1119170923","unique_normalized_name_exact","high","VN-56","27","Bắc Ninh","Bac Ninh","24","Bắc Ninh","Bac Ninh","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-85","85","KCN Thuận Yên","https://investvietnam.gov.vn/vi/kcn.pd/kcn-thuan-yen.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-41","41","KCN Thụy Vân","https://investvietnam.gov.vn/vi/kcn.pd/phu-tho---kcn-thuy-van.html",105.3429864,21.3379111,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/631678334","unique_normalized_name_exact","high","VN-68","25","Phú Thọ","Phu Tho","25","Phú Thọ","Phu Tho","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-260","260","KCN Tịnh Phong","https://investvietnam.gov.vn/vi/kcn.pd/kcn-tinh-phong.html",108.7971667,15.1969833,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/521222160","unique_normalized_name_exact","high","VN-29","51","Quảng Ngãi","Quang Ngai","51","Quảng Ngãi","Quang Ngai","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-81","81","KCN Trảng Nhật","https://investvietnam.gov.vn/vi/kcn.pd/quang-nam---kcn-trang-nhat.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-40","40","KCN Trung Hà","https://investvietnam.gov.vn/vi/kcn.pd/phu-tho---kcn-trung-ha.html",105.3311642,21.2362378,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/1056385990","unique_normalized_name_exact","high","VN-68","25","Phú Thọ","Phu Tho","25","Phú Thọ","Phu Tho","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-248","248","KCN Tứ Hạ","https://investvietnam.gov.vn/vi/kcn.pd/kcn-tu-ha.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-19","19","KCN Việt Hàn","https://investvietnam.gov.vn/vi/kcn.pd/kcn-viet-han.html",106.1462518,21.2553578,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/897187625","unique_normalized_name_exact","high","VN-54","24","Bắc Giang","Bac Giang","24","Bắc Ninh","Bac Ninh","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-18","18","KCN Việt Hàn mở rộng","https://investvietnam.gov.vn/vi/kcn.pd/bac-giang---kcn-viet-han-mo-rong.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-4","4","KCN Việt Nam - Nhật Bản 1","https://investvietnam.gov.vn/vi/kcn.pd/kcn-viet-nam---nhat-ban-1.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-637","637","KCN Vũng Áng I","https://investvietnam.gov.vn/vi/kcn.pd/kcn-vung-ang-i.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-257","257","KCN Yên Mỹ II","https://investvietnam.gov.vn/vi/kcn.pd/kcn-yen-my-ii.html",106.0432687,20.8741249,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/736768941","unique_normalized_name_exact","high","VN-66","33","Hưng Yên","Hung Yen","33","Hưng Yên","Hung Yen","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-32","32","KCN Yên Quang","https://investvietnam.gov.vn/vi/kcn.pd/hoa-binh---kcn-yen-quang.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-876","876","Khu công nghệ VSIP Nghệ An II","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghe-vsip-nghe-an-ii.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-622","622","KHU CÔNG NGHIỆP AMBER YÊN QUANG","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-amber-yen-quang.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-600","600","Khu công nghiệp An Định","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-an-dinh.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-730","730","Khu công nghiệp An Hiệp","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-an-hiep.html",106.2827195,10.2704233,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/1041311775","unique_normalized_name_exact","high","VN-50","83","Bến Tre","Ben Tre","86","Vĩnh Long","Vinh Long","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-652","652","Khu công nghiệp An Nghiệp","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-an-nghiep.html",105.9567074,9.6439049,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/877467451","unique_normalized_name_exact","high","VN-52","94","Sóc Trăng","Soc Trang","92","Cần Thơ","Can Tho","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-705","705","Khu công nghiệp An Nghiệp","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-an-nghiep-1.html",105.9567074,9.6439049,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/877467451","unique_normalized_name_exact","high","VN-52","94","Sóc Trăng","Soc Trang","92","Cần Thơ","Can Tho","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-553","553","Khu công nghiệp Âu Lâu","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-au-lau.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-738","738","Khu công nghiệp Bá Thiện I","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-ba-thien-i-2.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-504","504","KHU CÔNG NGHIỆP BÁ THIỆN I","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-ba-thien-i.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-752","752","Khu công nghiệp Bá Thiện II","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-ba-thien-ii.html",105.6751724,21.3435011,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/596051687","unique_normalized_name_exact","high","VN-70","26","Vĩnh Phúc","Vinh Phuc","25","Phú Thọ","Phu Tho","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-209","209","Khu công nghiệp Bắc Đồng Phú","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-bac-dong-phu.html",106.878623,11.4768853,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/1462512216","unique_normalized_name_exact","high","VN-58","70","Bình Phước","Binh Phuoc","75","Đồng Nai","Dong Nai","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-619","619","KHU CÔNG NGHIỆP BẢO MINH","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-bao-minh-1.html",106.1069842,20.351473,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/337216625","unique_normalized_name_exact","high","VN-67","36","Nam Định","Nam Dinh","37","Ninh Bình","Ninh Binh","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-590","590","Khu Công nghiệp Becamex Bình Định","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-becamex-binh-dinh.html",109.0769994,13.7407059,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/1311569468","unique_normalized_name_exact","high","VN-31","52","Bình Định","Binh Dinh","52","Gia Lai","Gia Lai","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-722","722","Khu công nghiệp Bình Hoà","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-binh-hoa.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-729","729","Khu công nghiệp Bình Hòa","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-binh-hoa-1.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-721","721","Khu công nghiệp Bình Long","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-binh-long.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-727","727","Khu công nghiệp Bình Minh","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-binh-minh-1.html",105.8227428,10.034553,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/734940044","unique_normalized_name_exact","high","VN-49","86","Vĩnh Long","Vinh Long","86","Vĩnh Long","Vinh Long","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-846","846","Khu công nghiệp Bình Phú","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-binh-phu.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-597","597","Khu công nghiệp Bình Tân","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-binh-tan.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-732","732","KHU CÔNG NGHIỆP BÌNH VÀNG","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-binh-vang.html",104.9753454,22.7083594,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/1417711908","unique_normalized_name_exact","high","VN-03","02","Hà Giang","Ha Giang","08","Tuyên Quang","Tuyen Quang","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-767","767","Khu công nghiệp Bình Xuyên","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-binh-xuyen-2.html",105.6705822,21.2596208,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/596051727","unique_normalized_name_exact","high","VN-70","26","Vĩnh Phúc","Vinh Phuc","25","Phú Thọ","Phu Tho","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-775","775","Khu công nghiệp Bình Xuyên II","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-binh-xuyen-ii-1.html",105.6748294,21.3059886,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/596051697","unique_normalized_name_exact","high","VN-70","26","Vĩnh Phúc","Vinh Phuc","25","Phú Thọ","Phu Tho","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-847","847","Khu công nghiệp Bờ Trái Sông Đà","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-bo-trai-song-da.html",105.3301562,20.8289409,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/628713840","unique_normalized_name_exact","high","VN-14","17","Hòa Bình","Hoa Binh","25","Phú Thọ","Phu Tho","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-715","715","Khu công nghiệp Cái Mép","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-cai-mep.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-733","733","KHU CÔNG NGHIỆP CẨM KHÊ","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-cam-khe.html",105.110741,21.4355696,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/1462470343","unique_normalized_name_exact","high","VN-68","25","Phú Thọ","Phu Tho","25","Phú Thọ","Phu Tho","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-760","760","Khu Công nghiệp Cảng Chu Lai","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-cang-chu-lai.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-762","762","Khu Công nghiệp Cảng Tâm Hiệp","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-cang-tam-hiep.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-621","621","KHU CÔNG NGHIỆP CẦU NGHÌN","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-cau-nghin-1.html",106.4385558,20.6531993,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/916474171","unique_normalized_name_exact","high","VN-20","34","Thái Bình","Thai Binh","33","Hưng Yên","Hung Yen","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-229","229","Khu công nghiệp Châu Đức","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-chau-duc-3.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-765","765","Khu Công nghiệp Chu Lai - Trường Hải","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-chu-lai---truong-hai.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-734","734","KHU CÔNG NGHIỆP CHU TRINH","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-chu-trinh.html",106.3034088,22.590685,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/1487151130","unique_normalized_name_exact","high","VN-04","04","Cao Bằng","Cao Bang","04","Cao Bằng","Cao Bang","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-222","222","Khu công nghiệp Dầu Giây","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-dau-giay.html",107.1466168,10.9206571,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/631548585","unique_normalized_name_exact","high","VN-39","75","Đồng Nai","Dong Nai","75","Đồng Nai","Dong Nai","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-735","735","KHU CÔNG NGHIỆP ĐỀ THÁM","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-de-tham.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-615","615","KHU CÔNG NGHIỆP DEEP C HẢI PHÒNG","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-deep-c-hai-phong.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-699","699","Khu công nghiệp Dịch vụ dầu khí Soài Rạp","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-dich-vu-dau-khi-soai-rap.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-498","498","Khu công nghiệp Dịch vụ thủy sản Đà Nẵng","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-dich-vu-thuy-san-da-nang.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-234","234","Khu công nghiệp Điềm Thụy A","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-diem-thuy-a.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-819","819","KHU CÔNG NGHIỆP ĐỒNG BÀNH","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-dong-banh.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-598","598","Khu công nghiệp Đông Bình","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-dong-binh.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-431","431","Khu Công nghiệp Đông Hồi","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-dong-hoi.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-569","569","Khu công nghiệp Đông Nam","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-dong-nam.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-788","788","Khu công nghiệp Đông Phố Mới","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-dong-pho-moi.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-778","778","Khu công nghiệp Đồng Sóc","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-dong-soc.html",105.5238009,21.2203479,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/1194204001","unique_normalized_name_exact","high","VN-70","26","Vĩnh Phúc","Vinh Phuc","25","Phú Thọ","Phu Tho","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-718","718","KHU CÔNG NGHIỆP ĐÔNG XUYÊN","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-dong-xuyen.html",107.1119846,10.4039701,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/743811856","unique_normalized_name_exact","high","VN-43","77","Bà Rịa–Vũng Tàu","Ba Ria-Vung Tau","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-691","691","Khu công nghiệp Đức Hòa III – Hồng Đất","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-duc-hoa-iii-–-hong-dat.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-866","866","Khu công nghiệp Đức Thọ","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-duc-tho.html",105.5802718,18.5149286,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/1332615755","unique_normalized_name_exact","high","VN-23","42","Hà Tĩnh","Ha Tinh","42","Hà Tĩnh","Ha Tinh","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-534","534","KHU CÔNG NGHIỆP GIANG ĐIỀN","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-giang-dien.html",106.9833342,10.8954121,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/793350526","unique_normalized_name_exact","high","VN-39","75","Đồng Nai","Dong Nai","75","Đồng Nai","Dong Nai","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-703","703","Khu công nghiệp Giao Long","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-giao-long.html",106.400919,10.2986525,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/1041311776","unique_normalized_name_exact","high","VN-50","83","Bến Tre","Ben Tre","86","Vĩnh Long","Vinh Long","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-613","613","Khu Công nghiệp Hải Long","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-hai-long.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-654","654","Khu công nghiệp Hiệp Phước","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-hiep-phuoc.html",106.7556181,10.6295079,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/1357939694","unique_normalized_name_exact","high","VN-SG","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-208","208","Khu công nghiệp Hố Nai","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-ho-nai.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-774","774","Khu Công nghiệp Hòa Bình","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-hoa-binh-1.html",106.4282831,10.5938308,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/544074532","unique_normalized_name_exact","high","VN-41","80","Long An","Long An","80","Tây Ninh","Tay Ninh","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-584","584","Khu công nghiệp Hoà Hội","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-hoa-hoi-1.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-561","561","Khu công nghiệp Hòa Hội","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-hoa-hoi.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-507","507","Khu công nghiệp Hòa Khánh","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-hoa-khanh.html",108.1254111,16.0830528,TRUE,"OpenStreetMap","https://www.openstreetmap.org/relation/16032278","unique_normalized_name_exact","high","VN-DN","48","Đà Nẵng","Da Nang","48","Đà Nẵng","Da Nang","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-649","649","KHU CÔNG NGHIỆP HÒA PHÚ (BẮC GIANG)","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-hoa-phu-bac-giang.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-599","599","Khu công nghiệp Hòa Phú (Đắk Lắk)","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-hoa-phu-dak-lak.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-736","736","KHU CÔNG NGHIỆP HÒA PHÚ (TUYÊN QUANG)","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-hoa-phu-tuyen-quang.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-625","625","Khu công nghiệp Hòa Trung","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-hoa-trung.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-852","852","Khu công nghiệp Hòa Trung","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-hoa-trung-1.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-450","450","KHU CÔNG NGHIỆP HÒA TRUNG","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-hòa-trung.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-587","587","Khu công nghiệp Hoàng Mai I","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-hoang-mai-i-3.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
